,step_size_adaptation,budget,diff_mean_02,diff_mean_05,diff_mean_10,diff_mean_25,diff_median_02,diff_median_05,diff_median_10,diff_median_25,dist_ratio.coeff_var,eps.max,eps.ratio,eps.s,expl_var.cor_init,expl_var.cor_x,expl_var.cov_init,expl_var.cov_x,expl_var_PC1.cor_init,expl_var_PC1.cor_x,expl_var_PC1.cov_init,expl_var_PC1.cov_x,h.max,kurtosis,lin_simple.adj_r2,lin_simple.coef.max,lin_simple.coef.max_by_min,lin_simple.coef.min,lin_simple.intercept,lin_w_interact.adj_r2,m0,nb_fitness.cor,nn_nb.cor,nn_nb.mean_ratio,nn_nb.sd_ratio,number_of_peaks,quad_simple.adj_r2,quad_simple.cond,quad_w_interact.adj_r2,ratio_mean_02,ratio_mean_05,ratio_mean_10,ratio_mean_25,ratio_median_02,ratio_median_05,ratio_median_10,ratio_median_25,skewness
0,csa,500,-336.8362474943124,-913.5987040447664,465.3640137409873,150.07401552200494,-568.4361053126643,-2512.27489911303,-181.50127641453554,-287.34715525788545,180.4082384012881,2874.9208072615825,1098.178736436711,5174.62908349102,-10.387730601513033,1.592572843040896,-218.96393138495236,-461.29373957287146,-206.72051793242647,181.4748250588367,-23.421212744559664,-292.9395352028792,-1642.1760027332296,1932.6045965622684,-5.584725820871114,-1705.3793651490653,-300.0288605459963,-14806.378594674856,-1579.8188030924978,305.246047840639,-74.613507035627,1000.760323107263,-64.15971503922954,308.6126679001287,408.7581152411688,-672.9050533961537,86.91834768246797,-809.5992827404231,880.0906072911439,48.39363115301416,46.262915195736824,-30.42884213457471,-19.25951799982431,-429.6006658579029,-727.1172567164347,4.90289207806432,-465.220401901518,-662.849711559694
1,psr,500,-688.2910044435037,-771.9451440985227,-309.5118777093137,24.915942670941725,-2456.3710105797577,-670.9067807963163,-111.56215107202301,197.75825205751977,-1171.939087814116,6273.544304695792,343.0409459683895,12097.93064910455,61.133707795083815,100.0250169799479,1475.682591483721,259.5091328644828,55.002034497743125,-200.18571775531197,258.38163266867593,-1919.3212871258586,1984.253973360821,2544.8595052376277,1329.31251974677,-7892.711622134662,-551.5049114519559,-9335.865156172567,55.839075926842995,256.17297394726876,244.37868341727147,449.1950626762618,-84.31147560568598,-1698.3213873668792,1331.2134318579012,-4456.428149086632,4629.80412321527,-487.11231687197704,1817.8105818998342,-1759.9247993978695,-562.0494133162247,-345.5563392952941,-552.9988142170376,-1252.4690128586512,-616.102437551145,-1200.112018555842,0.44281750387103785,1204.1669853985993
2,csa,2000,-7.645739206348095,3.422432125027045,4.491635920175081,0.10581332922023289,-10.129985492678692,-0.06584791177117869,1.8452854119287407,3.125056868258039,0.926086316736754,-26.733010384969838,-26.58880265558086,-8.6803279019843,4.354843153896606,0.7033171664360992,7.0902651181335345,-2.7738704633502866,3.4868208738482247,0.7208241282465946,1.6714849471615654,5.13855084539782,14.35311430605874,7.2262788419686075,-9.24338971245246,-3.8563130519465765,-12.890636740649539,19.208610475454908,-10.759767109007955,1.9792893389406057,9.630814435795706,25.176436077011072,12.80493509262862,12.119027865454495,-18.891564192195386,3.6688169044606824,3.533942770963695,-49.10060812794503,3.5021095896608996,-12.012400685229789,-0.028830338927277096,-0.1666789432046126,2.196165417795261,-14.826880089739552,2.0952467547858316,1.701432263516602,1.9395868922352464,15.415869313752633
3,psr,2000,-1.0332740852181814,4.037458368892573,0.5259661237189481,-4.398903565118985,6.79426474608238,7.473573120894511,-5.408948004764605,-9.734924441569644,-17.22775347458174,-51.22850950588053,3.801932566184082,-19.316588759988083,6.201840780364296,-2.894477760428114,1.373125265230376,2.102104981078675,1.920909005929492,2.2504760199101432,6.735745119621987,4.974724503168765,48.607438593975935,-22.756510556751884,-3.8502807083040307,-24.157804915071885,-13.518211908703188,-7.303270097982212,-15.0081804824469,0.11230314626377401,14.884240791794799,11.416878190027996,7.242219442124872,2.819754500861533,-11.396061784896684,9.347029280582186,5.5140714049650255,3.097937672167748,8.631439060301942,2.8785683801545883,9.179585451655173,0.10078809210561128,2.1762929782501264,9.310428793758765,2.05556450173565,7.6621743932047535,-4.685949008240116,-14.300493384114505
4,csa,5000,-0.043497151311170025,0.6438882713932172,-0.10227529719217074,0.5415331274465874,0.4410598326210241,1.127898111065335,-0.11806597055049467,0.3430004233276857,-1.4592664066389889,0.622148586848544,-1.4130558223426457,2.3749159060080327,0.4768772133117118,-0.624206920421182,0.5442093175751798,-0.4642617182554319,0.6411264020534096,0.2797526370971292,-0.3411536695385811,0.29792487639868437,1.6673714656149154,2.978724018595953,-1.6653670402276726,1.4202192482065379,-1.8666831383986369,3.672939733360499,-0.6461317822968504,0.06474735067345715,2.425149048205227,2.4078799283513446,-0.27566700422417595,-1.1105591953946885,0.7692008653438375,1.1212862954357117,0.3884552875219989,-4.761689790692379,0.484035785466679,-0.7915827408945725,0.320631744998267,-0.24358727678842787,0.7689963999199332,0.24001949586883378,-0.27781615559653766,0.2652027853125514,0.5482501937264728,3.716615555255946
5,psr,5000,-0.03597216934977769,0.6239940025155039,0.7496603191170877,0.8714614127356042,0.1977478811028674,-0.09694437576935107,0.02609470287439474,-0.0740505135953701,-1.6470968165530517,3.7501622803728556,-4.1344016054017905,0.2934912769406077,-0.10505744669911594,-0.679736826346235,1.331190154863412,-1.4751426802185712,0.3315644326718599,0.19762390206010066,0.15565754991020328,0.4811989205365314,3.0994334370266765,2.9459357276161344,-4.299681328892898,0.5590057220287714,-3.9618520895180143,8.817203914722016,0.16901792756069167,1.6628636816267408,2.6950392222832407,3.5488183802606033,1.5678163521056865,-1.3445432060332025,0.1491292179880436,0.3002075404406298,1.1469038040689314,-5.669885987988737,1.5971437945710205,0.49265237202070705,0.2951375211156171,1.3477376662097347,0.06029796896614703,-0.015682170357062254,0.027567247189208628,1.054454716932176,-0.05647051243543997,4.399480154349404
6,csa,10000,-0.15662765578650267,-0.053968032600784074,0.08925785160467911,0.02918902212246099,0.025360903503860548,0.009452841520265522,0.0012840824778908115,0.11464484069324318,-0.11849010343303841,-0.24959968622206904,-0.23924795292216197,0.5296337578487086,0.28965520517523663,0.057421990853369145,-0.4629255956539133,0.001536427498103156,0.21477035889733026,0.11773129486341642,0.02548694002802787,-0.1011766285531295,0.1575984367166048,0.32936040640204,0.016729682974176274,-0.1219884398991482,-0.7556511752857606,0.25630447817872465,0.08067380742449762,0.2791194382762382,0.028996172623572007,0.7296840395896496,0.10240611145908707,-0.4294117283224438,-0.4800845617337214,0.11787490718531916,-0.6229325045377988,-0.5977306243746073,0.09408579913300472,-0.04299787335921977,-0.047624486950975445,0.10653140859602157,0.1205918146069844,0.06590545775466268,0.029884580254805487,0.18941665160267945,0.18899895639016012,0.5723665127110766
7,psr,10000,-0.12966742486434868,-0.03602129920790123,-0.062176982824376045,0.25394560627654117,-0.06766439155853678,0.23728308468029213,0.07944235147052284,0.1543347225548054,-0.04818346144084455,0.963552184550326,0.22747336188381204,0.10548762124349335,0.21222078423037533,0.058535997488102225,-0.7543954559773893,0.02189520787388304,0.18246406293534811,0.2426772233907041,-0.06846542466960452,0.2528246289428201,0.28319752510804,0.12873184548348457,-0.3769055435018901,0.2994180664300132,-1.0828812688370393,1.6185455375798696,0.7158248860434585,0.42690063759542246,0.2800728896578774,0.6648604974278035,0.20495993641416962,-0.3309380069123139,-0.31178646213404976,0.31319974645279186,-0.18068465305167333,-1.128986279511152,0.3595350599490371,-0.2031128316719823,-0.4750894952002605,0.04627221044501729,0.3210361002874628,-0.010400190205962417,0.057086144530899205,0.13536450354617263,0.45472300965830154,0.6796790187967959
8,csa,50000,0.01915391397551306,0.16825935559181365,0.017746403629037753,-0.011247583588579925,0.09086199434466323,0.06125354659150195,-0.002297697728604847,0.14601373084579877,-0.0026074126023300503,-0.3173816798299561,-0.2011207644073674,1.0721478504154724,0.006887607007765768,-0.05278747394322285,0.5430098566108097,0.1369619492285113,0.09217950252829296,-0.002561535806744945,0.47276498515201587,0.4176162513734739,-0.026448129695926,-0.04240284705349169,-0.26154211535557587,0.3740656645474872,-0.2634006382927277,-0.028867081208395998,-0.2727994660524468,-0.011501295846226778,-0.6636662372530802,-0.07584777130845363,-0.01409959105755315,0.024877203997987127,0.00838866623406526,0.0004351056332875081,0.558824412368626,0.28967869573574484,-0.32217084879582936,-0.07796717634296745,0.05112551873974923,0.15156385321753926,0.13978149954375738,0.01724041765160091,-0.11529662929141705,0.015715450808396012,0.16808896271186752,0.06175770533445584
9,psr,50000,0.022906768181409447,-0.04642355416608784,-0.29213648954490296,-0.012649223822496874,0.040392659176460975,-0.09018877280257945,-0.06603729111868038,0.18354129985594353,0.09256049699156184,-0.018262714105322965,0.08387540797773084,0.15415150230358846,0.060667095661472374,0.03208061021916238,0.0107036079845375,0.31974980896294325,0.1115432207022087,0.0326613997261699,0.09525784925979745,-0.11436714598848446,-0.015909365986749403,0.07039995347837254,0.16888676288270654,0.09094998258571144,-0.23946364789230176,-0.1311967210507801,0.02515800663676566,0.26688531752648365,-0.31753536248198666,-0.11138858308482787,0.2355914762190986,0.06567056315748278,0.05474300760150415,-0.017802208122796686,-0.18880003175333362,-0.027064913207180616,0.1344160620944895,-0.0349526223496133,0.06196483563373392,-0.29107580186352305,0.27830139697628453,0.2698406630523084,-0.12798314473906344,-0.20595011180054085,0.13594843823520103,0.03791744475506846
