"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,5e-06,1e-06,0.000158,1.9e-05,3e-06,8e-06,2e-06,3e-06,1e-06,1e-06,"conf_810"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"6",30,1,1,500,6.498148,8.976683,6.280501,8.816423,9.368249,4.159791,7.864637,6.776995,7.582561,8.214046,"conf_810"
"7",30,1,1,2000,0.001366,0.00134,0.000482,0.003275,0.001061,0.000742,0.00103,0.001304,0.000969,0.000836,"conf_810"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"11",5,10,1,500,441.920929,370.886867,52.365679,229.479313,270.831026,180.507011,3714.100879,472.303998,254.308483,302.182,"conf_810"
"12",5,10,1,2000,0,1.6e-05,0,0,6e-06,1e-06,0.065542,7.1e-05,0.000126,3e-06,"conf_810"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"16",30,10,1,500,373224.003368,346306.052997,207421.424905,284354.62273,384308.013908,471761.757265,175986.418556,208919.244221,406277.532148,203568.11123,"conf_810"
"17",30,10,1,2000,48266.820229,49907.504514,31843.691132,35900.811565,118313.152966,56430.233833,13647.787639,33383.523213,29879.718565,17578.785012,"conf_810"
"18",30,10,1,5000,8144.604452,6881.580274,7945.601514,3380.180109,9672.859134,9930.691665,2881.555009,5161.427251,7033.134451,6318.010774,"conf_810"
"19",30,10,1,10000,1552.955563,1510.056549,2236.5921,805.49646,1246.7729,2263.703325,941.344342,863.723315,853.949557,860.919764,"conf_810"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"21",5,11,1,500,16.556021,10.154219,17.084333,26.213071,5.073984,21.18464,10.768128,36.722809,5.214016,24.482813,"conf_810"
"22",5,11,1,2000,0.000104,6.5e-05,2e-06,0,1e-06,3e-06,3e-06,0,1e-06,0.00034,"conf_810"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"26",30,11,1,500,159.308293,167.031526,160.172283,158.989602,172.705437,157.352729,153.686675,147.355865,167.98208,159.035573,"conf_810"
"27",30,11,1,2000,159.308293,167.031526,160.172283,158.989602,172.705437,157.352729,140.531636,147.355865,167.98208,159.035573,"conf_810"
"28",30,11,1,5000,159.308293,167.031526,160.172283,158.989602,172.705437,157.352729,140.531636,147.355865,167.98208,159.035573,"conf_810"
"29",30,11,1,10000,146.611347,167.031526,96.102676,123.745429,90.167624,157.352729,94.717299,145.554571,138.16692,159.035573,"conf_810"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"31",5,12,1,500,8.458358,13.810104,1.863184,79.173504,1.833378,3.54011,40.978675,6.877549,5.343762,26.446598,"conf_810"
"32",5,12,1,2000,0.003793,0.001854,0.007117,0.225151,0.020727,0.792213,5.967228,0.233311,0.015996,0.01397,"conf_810"
"33",5,12,1,5000,0,0,0,0,0,7e-06,0.002167,0,0,0,"conf_810"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_810"
"36",30,12,1,500,6931215.792467,4606269.71491,8742035.438727,6629267.835379,8685167.130768,8382405.545344,4071290.099259,7753629.302099,6155927.367704,7119865.913792,"conf_810"
"37",30,12,1,2000,570.974546,1167.049218,1481.483717,1870.904712,2688.50308,2158.659698,365.910989,1166.875018,1565.0415,1558.312992,"conf_810"
"38",30,12,1,5000,0.036437,9.368316,23.68572,2.867169,13.88737,36.69809,1.516939,2.166379,3.866339,12.400278,"conf_810"
"39",30,12,1,10000,0.012818,5.657833,14.005997,1.423323,7.937344,22.815802,0.771369,1.199671,2.314908,6.781539,"conf_810"
"40",30,12,1,50000,0,0,0,0,0,3e-06,0,0,0,0,"conf_810"
