"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0.000367,0.000947,0.00042,0.000715,0.001137,0.000301,0.000136,0.000335,0.000327,0.001029,"conf_3"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"6",30,1,1,500,13.734846,13.716162,14.010292,9.299695,9.774371,15.130874,18.653,20.932377,11.411373,12.229286,"conf_3"
"7",30,1,1,2000,0.041397,0.031013,0.046874,0.05421,0.035677,0.033841,0.044038,0.033422,0.031851,0.030473,"conf_3"
"8",30,1,1,5000,0,1e-06,1e-06,1e-06,0,0,0,1e-06,1e-06,1e-06,"conf_3"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"11",5,10,1,500,15.051934,211.396917,154.451175,1936.788318,5.062527,114.509159,562.090411,258.548114,6737.990337,244.570346,"conf_3"
"12",5,10,1,2000,2.9e-05,1.7e-05,0.000237,0.000206,1.4e-05,1.2e-05,0.149791,0.113181,0.04121,0.000147,"conf_3"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"16",30,10,1,500,259067.444219,317145.83928,334391.401303,345987.317873,154952.862366,240593.33419,212523.735832,339021.589699,237198.669996,448833.396517,"conf_3"
"17",30,10,1,2000,19409.641366,27498.574081,26628.102197,25523.141563,20670.352349,17653.496216,35028.506421,46598.272981,27239.814517,43461.952649,"conf_3"
"18",30,10,1,5000,5300.481597,4227.377945,3521.133243,3359.913512,3107.697569,2477.299985,4765.788935,9154.77218,4068.027065,4318.832397,"conf_3"
"19",30,10,1,10000,1536.905904,558.456399,388.593811,1049.478577,834.749174,1205.523737,819.093373,820.525324,956.106042,1214.70308,"conf_3"
"20",30,10,1,50000,1e-06,1e-06,3.3e-05,0.00021,0,0,0.032496,0.003405,0.055087,3.8e-05,"conf_3"
"21",5,11,1,500,13.738972,13.693091,6.161678,7.928035,17.928357,11.167788,37.673052,13.721917,24.221188,8.195176,"conf_3"
"22",5,11,1,2000,0.036364,1.237243,0.714771,5.4e-05,0.708599,2.398503,0.234654,0.169301,0.648124,0.464949,"conf_3"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"26",30,11,1,500,154.055591,161.261506,170.430951,161.868191,188.095464,130.243074,169.870649,162.214668,147.625653,146.436964,"conf_3"
"27",30,11,1,2000,151.701651,157.349625,165.216032,159.404783,184.902815,126.797903,167.705621,157.832727,143.980634,144.123402,"conf_3"
"28",30,11,1,5000,71.363755,49.555631,71.825065,86.394839,80.370906,60.951598,82.623433,77.18005,72.02062,76.837254,"conf_3"
"29",30,11,1,10000,16.713334,10.460097,15.589034,25.358628,21.946623,19.226099,18.010395,15.989359,21.704797,16.270317,"conf_3"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"31",30,12,1,500,7674499.99522,14253831.766152,11264091.880701,9375521.607225,10465996.646282,14474356.188806,12886323.767438,10239002.155915,8062726.388445,8903953.209462,"conf_3"
"32",30,12,1,2000,22337.764175,76838.680694,34968.82317,26384.719549,31002.023531,30420.69889,68721.514972,42659.637017,32916.246618,21646.822375,"conf_3"
"33",30,12,1,5000,2.379697,9.943191,11.779146,9.076689,1.801792,10.820892,17.40401,0.515874,1.988918,2.828702,"conf_3"
"34",30,12,1,10000,2.085463,9.398526,11.385105,8.611224,1.423344,10.517745,16.831914,0.047401,1.682746,2.475513,"conf_3"
"35",30,12,1,50000,0,0,0,0,0,0,1e-06,0,0,0,"conf_3"
"36",5,12,1,500,333.350466,122.609453,33.32696,233.544844,161.111547,224.76625,125.906436,158.745998,12.014262,110.703355,"conf_3"
"37",5,12,1,2000,1.066712,3.940263,0.574547,0.991445,0.650046,2.547332,0.006018,0.405514,2.663053,0.001229,"conf_3"
"38",5,12,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"39",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"40",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"41",5,13,1,500,4.059704,5.150046,16.07909,38.565764,5.499328,25.893744,12.358193,20.054782,7.438575,4.413193,"conf_3"
"42",5,13,1,2000,1.020822,0.968237,0.001952,0.000424,0.082271,0.000495,8.458741,0.002959,0.001811,0.004626,"conf_3"
"43",5,13,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"44",5,13,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_3"
"45",5,13,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_3"
