"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0,0,0,0,0,0,0,0,0,0,"conf_4"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"6",30,1,1,500,5.455553,3.753918,5.615195,2.327523,6.454285,4.236132,4.057127,3.811824,6.880575,6.133855,"conf_4"
"7",30,1,1,2000,0.000393,0.000184,0.00026,6.8e-05,8.1e-05,0.000144,0.000223,0.000503,0.000471,0.000256,"conf_4"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"11",5,10,1,500,1786.382422,316.277614,4234.110048,1530.04984,514.655089,539.824439,4369.747034,98.654557,115.5151,82.73915,"conf_4"
"12",5,10,1,2000,0.000117,0,0.110268,0,0,0.005506,0.004038,0,0,0,"conf_4"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"16",30,10,1,500,266951.446114,194490.692788,307013.571217,231798.667,192252.552799,244075.256729,368730.0549,217413.582081,178568.88065,260754.826475,"conf_4"
"17",30,10,1,2000,22678.653511,14895.881412,24273.792208,22127.669374,28146.309141,26625.249879,28418.89026,21501.621395,29378.399499,15490.42866,"conf_4"
"18",30,10,1,5000,4193.535829,2931.40208,4636.694748,4345.209192,2665.101128,3461.044607,6434.801958,2940.636639,4443.451129,4519.381434,"conf_4"
"19",30,10,1,10000,1126.751502,510.267656,1098.028662,1134.348909,686.761033,1386.059459,1872.670278,619.023584,607.304801,1068.614734,"conf_4"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"21",30,11,1,500,129.312337,166.670276,166.919698,152.681876,155.817811,162.500122,171.393682,169.333628,158.98537,164.964138,"conf_4"
"22",30,11,1,2000,126.925056,163.340401,163.654362,150.768582,153.587229,156.286481,169.826477,165.992818,155.573616,162.30377,"conf_4"
"23",30,11,1,5000,68.180647,86.609191,72.428875,98.38506,62.768461,82.374453,81.058391,73.798393,68.026257,95.364596,"conf_4"
"24",30,11,1,10000,24.684514,24.164002,24.029898,25.042075,19.327167,30.109257,20.751876,11.087546,19.442512,31.237291,"conf_4"
"25",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"26",5,11,1,500,27.739762,24.123761,24.978992,20.397805,12.906787,28.496932,23.038945,13.380569,29.00603,7.773898,"conf_4"
"27",5,11,1,2000,1.551261,0.165169,2.710266,0.158632,0.546465,0.005313,0.001467,0.842825,2.29711,2.131014,"conf_4"
"28",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"29",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"30",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"31",5,12,1,500,5.149502,1.569556,1.215514,7.036118,14.030267,15.10212,0.045357,7.212523,2.120674,1.390701,"conf_4"
"32",5,12,1,2000,0.738746,0.023186,0.003078,1.087911,2.505094,1.570429,0.00022,1.273181,0.000816,0.006175,"conf_4"
"33",5,12,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_4"
"36",30,12,1,500,3427738.965177,3438150.90639,5387014.195189,7032686.347839,4753128.038891,5360181.420951,5474622.046264,3280494.962658,6204856.173031,4804558.71522,"conf_4"
