"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,3.3e-05,5.7e-05,8.3e-05,1.9e-05,9.6e-05,9.5e-05,2.6e-05,2.7e-05,1e-05,4.6e-05,"conf_813"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"6",30,1,1,500,5.95566,5.732392,4.6361,4.565043,5.769104,5.437525,4.42875,4.643118,3.448602,3.686521,"conf_813"
"7",30,1,1,2000,0.000754,0.001069,0.001236,0.000901,0.000767,0.000815,0.000637,0.000776,0.000781,0.000702,"conf_813"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"11",5,10,1,500,1537.455831,3071.464574,2378.56364,250.798556,18.878872,7708.970954,118.297515,508.972153,29.98519,30.424217,"conf_813"
"12",5,10,1,2000,24.609488,0.015081,0.001681,0.487922,1.006529,1.114937,0.019124,0,5.9e-05,0.000426,"conf_813"
"13",5,10,1,5000,14.887225,0,0,0,0,0,0,0,0,0,"conf_813"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"16",30,10,1,500,96369.811014,267709.623216,196837.895168,432177.153331,333215.991822,319005.083288,209777.832922,289115.834269,337952.025321,76443.775077,"conf_813"
"17",30,10,1,2000,14937.509038,7467.544038,19981.86766,43514.694248,26097.7463,38879.050497,18273.80466,16581.467028,28908.436074,13675.696456,"conf_813"
"18",30,10,1,5000,3376.095765,2108.962039,3186.278388,5235.519753,3522.100824,4105.154257,4751.046505,5154.144712,3281.081219,5263.349656,"conf_813"
"19",30,10,1,10000,811.372635,707.819415,762.072803,1635.974061,776.864536,1027.660378,1198.193484,2450.845982,989.257157,3647.035417,"conf_813"
"20",30,10,1,50000,0,3.838107,0,1.18928,0,48.202221,0,8e-05,12.371463,118.967412,"conf_813"
"21",30,11,1,500,178.947621,182.803559,177.027144,165.972388,186.453153,178.795422,156.356777,208.95831,171.38313,163.373617,"conf_813"
"22",30,11,1,2000,178.947621,182.803559,177.027144,165.972388,186.453153,177.41423,156.356777,208.95831,170.682863,163.373617,"conf_813"
"23",30,11,1,5000,77.407663,71.5275,51.116896,57.605131,81.749125,96.528897,58.986955,75.170997,96.846399,69.352226,"conf_813"
"24",30,11,1,10000,18.278787,9.804255,5.356008,5.644356,10.880166,15.147644,9.166133,13.964384,20.937783,7.801961,"conf_813"
"25",30,11,1,50000,8e-06,1e-06,1e-06,1e-06,1e-06,6.4e-05,0,1e-05,1.4e-05,5e-06,"conf_813"
"26",5,11,1,500,32.283976,11.272159,45.114125,33.149026,19.467036,21.364824,22.714434,11.507648,7.809456,11.617122,"conf_813"
"27",5,11,1,2000,1.117725,0.165914,9.780756,0.993767,2.084113,0.52413,0.150137,2.27763,0.161019,0.004896,"conf_813"
"28",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"29",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"30",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"31",30,12,1,500,3749256.933525,2609873.614923,3908726.673526,4218392.919303,3482020.794567,3539912.410472,5465482.642654,3335821.841581,2372158.517902,4127318.930066,"conf_813"
"32",30,12,1,2000,410.236213,424.770349,888.617866,595.079259,547.955836,358.49298,486.493844,324.679752,671.837692,636.105969,"conf_813"
"33",30,12,1,5000,12.637972,0.13655,25.936767,5.507098,0.075139,2.446214,13.18457,3.111393,0.638861,16.136289,"conf_813"
"34",30,12,1,10000,6.079178,0.017798,12.12718,2.250258,0.009012,0.809532,5.741653,1.151423,0.145961,6.948223,"conf_813"
"35",30,12,1,50000,0.02582,0,0.429278,0.001206,0,3.7e-05,0.038657,0.000168,0,0.090063,"conf_813"
"36",5,12,1,500,18.741109,5.684369,28.021459,43.501054,36.704578,2.140589,22.567422,57.262857,11.821693,64.765201,"conf_813"
"37",5,12,1,2000,0.309347,0.190877,0.855182,1.4e-05,1.259036,0.007088,0.11256,2.466887,7.6e-05,0.173738,"conf_813"
"38",5,12,1,5000,5e-06,0,1e-06,0,0.00035,0,0,5.2e-05,0,1e-06,"conf_813"
"39",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"40",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"41",30,13,1,500,459.95707,413.546983,478.633072,501.676241,514.769453,634.505632,416.748782,524.003041,589.6297,628.09569,"conf_813"
"42",30,13,1,2000,10.947688,6.798037,7.575297,6.135354,9.610027,7.807719,5.926419,9.48341,15.492669,9.401042,"conf_813"
"43",30,13,1,5000,3.434202,0.351696,0.511446,0.001344,0.634206,0.310399,0.007405,1.743537,7.617365,0.048642,"conf_813"
"44",30,13,1,10000,3.433106,0.35056,0.509324,0.000213,0.632538,0.308214,0.006588,1.741769,7.615598,0.047123,"conf_813"
"45",30,13,1,50000,0.063338,0.33072,0.113931,0.000213,0.067044,0.040852,0.006588,0,2.990166,0.047123,"conf_813"
"46",5,13,1,500,13.759842,23.989466,13.871878,18.016256,6.015468,2.390095,9.433298,29.433787,2.179114,5.498723,"conf_813"
"47",5,13,1,2000,0.010733,0.003324,0.000979,0.0016,0.002712,0.000101,0.844299,0.004988,1.345282,0.000112,"conf_813"
"48",5,13,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"49",5,13,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"50",5,13,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"51",5,14,1,500,0.001934,0.000797,0.001198,0.001619,0.000992,0.005041,0.000469,0.000645,0.000845,0.002084,"conf_813"
"52",5,14,1,2000,0,1e-06,0,0,1e-06,0,0,0,0,0,"conf_813"
"53",5,14,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"54",5,14,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"55",5,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
"56",30,14,1,500,3.016184,2.171593,2.387883,1.845566,3.123011,2.244841,1.653745,2.474979,1.553598,4.240579,"conf_813"
"57",30,14,1,2000,0.009691,0.013343,0.008702,0.007038,0.009182,0.009673,0.008356,0.008731,0.011559,0.009791,"conf_813"
"58",30,14,1,5000,0.000805,0.000674,0.000707,0.000422,0.000534,0.000545,0.000599,0.000451,0.000658,0.000805,"conf_813"
"59",30,14,1,10000,8.4e-05,9.4e-05,7.1e-05,7.3e-05,9e-05,5.1e-05,5.5e-05,7.3e-05,0.000114,7.1e-05,"conf_813"
"60",30,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_813"
