"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0,0,0,0,0,0,0,0,0,0,"conf_14"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"6",30,1,1,500,6.154976,6.397808,5.42493,3.891649,4.93731,5.219016,7.307979,5.480174,4.676301,4.291562,"conf_14"
"7",30,1,1,2000,0.00046,0.000173,0.000475,0.000144,0.000148,0.000186,0.000442,0.000242,0.000254,0.000213,"conf_14"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"11",5,10,1,500,118.312131,1640.756962,2466.899818,173.803511,328.310095,321.590446,3428.138467,25.426271,226.709879,34.697764,"conf_14"
"12",5,10,1,2000,0,0.043182,0.001085,1e-06,3e-06,0,3e-06,0,5e-06,1e-06,"conf_14"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"16",30,10,1,500,171108.532375,336315.366663,753568.547961,267386.540957,154290.194009,255782.295721,146851.139767,120243.298512,117008.731308,194069.762058,"conf_14"
"17",30,10,1,2000,20010.391491,22803.096113,24032.254891,30070.557557,16138.444402,15341.971061,15125.372582,8796.694834,14444.919935,14740.221995,"conf_14"
"18",30,10,1,5000,5052.417885,4204.597085,3600.795393,5113.811026,4764.493679,3990.638618,1516.359575,2167.038441,3883.479048,3715.251221,"conf_14"
"19",30,10,1,10000,757.896417,441.634285,1057.553846,1172.639698,1045.382174,894.760739,452.995703,381.832145,680.657081,885.953907,"conf_14"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"21",5,11,1,500,10.542748,13.830194,21.445528,11.976465,62.691057,21.127423,11.287321,23.62005,16.329645,12.163892,"conf_14"
"22",5,11,1,2000,0.00054,1.970931,0.021804,0.562994,0.508937,0.930144,0.062385,0.044056,0.166639,3.440806,"conf_14"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"26",30,11,1,500,163.462149,149.067527,145.857976,155.603515,183.25473,170.188681,162.99121,162.134818,183.48732,168.700224,"conf_14"
"27",30,11,1,2000,160.154471,147.287251,143.534806,153.698112,180.776604,167.764775,159.906879,158.320875,177.354331,161.452639,"conf_14"
"28",30,11,1,5000,91.621439,54.352507,55.742289,71.885386,73.897442,48.945705,96.499926,76.355911,78.700175,93.604684,"conf_14"
"29",30,11,1,10000,31.349285,18.145785,18.286513,29.95355,24.141673,16.15632,17.355964,25.127076,37.400546,35.375035,"conf_14"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_14"
"31",5,12,1,500,0.044895,0.992464,1.729517,0.861168,0.553319,11.194795,0.081625,0.831343,7.342588,0.207678,"conf_14"
"32",5,12,1,2000,0.000365,0.003166,0.005647,0.000955,0.000549,2.510785,8.8e-05,0.041818,1.929795,0.007376,"conf_14"
"33",5,12,1,5000,0,0,0,0,0,0.000139,0,0,2.2e-05,0,"conf_14"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_14"
