"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0.000228,0.001089,9.6e-05,0.000947,0.000449,0.001481,0.000463,0.000131,0.000123,0.000301,"conf_271"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"6",30,1,1,500,20.961145,11.936001,15.288207,7.483768,15.575548,17.360099,14.418331,17.541318,14.249313,12.964336,"conf_271"
"7",30,1,1,2000,0.043714,0.039417,0.049181,0.023156,0.0461,0.04273,0.035079,0.058341,0.025657,0.074815,"conf_271"
"8",30,1,1,5000,0,1e-06,0,0,0,1e-06,0,2e-06,0,1e-06,"conf_271"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"11",5,10,1,500,518.62125,358.64202,37.251267,2508.928125,1115.243363,648.773002,517.640318,945.360665,250.612008,545.036978,"conf_271"
"12",5,10,1,2000,0.005244,8.9e-05,0.000359,0.014225,0.005406,0.003348,9.1e-05,0.000242,3e-06,0.002333,"conf_271"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"16",30,10,1,500,335693.158894,181019.933926,594637.277102,322399.846977,412874.004078,230383.077606,267212.919468,293085.430833,313402.552107,428583.082315,"conf_271"
"17",30,10,1,2000,14658.163385,19857.019312,60963.009668,25836.097327,38531.729225,25485.413096,31525.194003,25536.39339,31355.73905,46677.70081,"conf_271"
"18",30,10,1,5000,2903.26211,4790.402244,9794.972948,10298.694416,6497.408838,3428.207694,5182.528763,6745.200245,3116.323133,6254.620289,"conf_271"
"19",30,10,1,10000,653.41677,1159.835839,1104.825803,1364.988793,1065.559133,987.89037,1135.544643,1013.80849,624.692693,773.978677,"conf_271"
"20",30,10,1,50000,6.5e-05,0.000581,5.6e-05,1e-06,0.01825,0,0,0,2e-06,0,"conf_271"
"21",5,11,1,500,30.247955,32.586318,21.91369,13.133497,37.015405,17.018521,12.799061,21.096739,9.339467,12.642594,"conf_271"
"22",5,11,1,2000,0.371698,0.215156,0.063435,0.031701,2.149177,0.266658,0.95316,0.757299,0.007888,3.248935,"conf_271"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"26",30,11,1,500,141.400028,152.83324,157.138449,152.958835,170.885365,157.632805,149.148452,139.607941,165.82644,150.151857,"conf_271"
"27",30,11,1,2000,138.370847,150.209645,153.881078,150.7389,165.584937,153.36338,146.362926,134.749289,162.943113,145.361111,"conf_271"
"28",30,11,1,5000,51.506647,83.147782,43.727107,65.848885,61.812596,85.217282,100.851647,74.323453,76.538223,64.612279,"conf_271"
"29",30,11,1,10000,7.941163,30.894455,10.793283,9.345156,12.281401,25.645063,32.346496,16.704551,20.309096,15.55374,"conf_271"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"31",5,12,1,500,108.069532,1274.483926,1514.196515,804.968433,250.952262,294.395669,99.691763,53.050007,48.445985,660.094279,"conf_271"
"32",5,12,1,2000,0.002393,0.163277,0.006325,10.39388,0.284196,0.647456,0.621195,0.409218,0.314375,0.035565,"conf_271"
"33",5,12,1,5000,0,0,0,1e-06,0,0,0,0,0,0,"conf_271"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_271"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_271"
