"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0.000125,0.000203,0.000458,0.000202,0.000495,0.000525,0.000153,0.000356,0.000423,0.00019,"conf_17"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"6",30,1,1,500,11.767697,13.388241,10.050526,12.223037,10.525748,11.658809,10.106279,14.27471,12.009235,11.211915,"conf_17"
"7",30,1,1,2000,0.055259,0.070611,0.02376,0.032679,0.034251,0.049541,0.03362,0.042303,0.08819,0.03249,"conf_17"
"8",30,1,1,5000,1e-06,1e-06,1e-06,1e-06,0,1e-06,1e-06,0,1e-06,0,"conf_17"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"11",5,10,1,500,1074.714431,24.07752,3044.713105,2398.412671,5.260099,492.935527,299.029894,591.86959,476.822083,63.308352,"conf_17"
"12",5,10,1,2000,6.862941,3e-06,2.490541,0.000501,0.000199,2e-06,0.502959,0.000541,9e-06,2.8e-05,"conf_17"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"16",30,10,1,500,196716.027817,315955.270867,168339.204874,495758.810237,232355.635187,304320.712503,431776.003547,251164.848031,557433.769651,266786.968069,"conf_17"
"17",30,10,1,2000,30994.993288,24427.438654,16515.062422,20295.427723,16912.580009,15071.241055,25308.158297,37593.104112,41356.257659,34599.149249,"conf_17"
"18",30,10,1,5000,6443.756488,3522.378847,3010.452206,5146.142845,3081.32126,3362.673026,4314.420135,4934.529297,4136.769892,5833.495247,"conf_17"
"19",30,10,1,10000,675.155346,754.31613,580.195362,796.211372,699.518199,880.263778,1134.115439,1539.492086,1295.848779,925.688201,"conf_17"
"20",30,10,1,50000,0.000536,0,0.003893,0,0,1e-05,1e-06,1.1e-05,0,0.000743,"conf_17"
"21",5,11,1,500,24.67517,46.840142,4.522331,30.47865,14.048292,21.09671,26.344114,49.676605,20.221921,23.676941,"conf_17"
"22",5,11,1,2000,0.154991,0.071115,1.018372,6.56663,0.427613,0.874159,0.529163,0.065821,1.671059,0.229182,"conf_17"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"26",30,11,1,500,173.352733,172.891857,148.885245,186.798008,154.887516,129.99061,155.22809,183.28078,164.826736,155.733045,"conf_17"
"27",30,11,1,2000,165.356449,169.259842,145.366637,182.685049,151.373936,128.299372,150.619726,180.163961,162.329897,151.905904,"conf_17"
"28",30,11,1,5000,85.169055,109.898764,59.936609,94.290621,42.03632,92.0676,96.7246,91.165754,89.127315,64.308575,"conf_17"
"29",30,11,1,10000,25.69255,15.665929,10.656177,33.119199,10.989115,14.05519,33.798734,18.313118,16.664623,23.77839,"conf_17"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"31",5,12,1,500,277.038243,339.320285,170.445105,47.461776,86.199836,439.51884,42.095174,150.014114,115.550766,153.097201,"conf_17"
"32",5,12,1,2000,0.202951,0.237725,0.143528,0.187572,0.000208,0.989009,1.940168,0.114578,0.01475,0.103201,"conf_17"
"33",5,12,1,5000,0,0,0,0,0,0,2.7e-05,0,0,0,"conf_17"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"36",30,12,1,500,11955230.278015,10677438.69159,7728486.794275,14293341.739982,10036804.350875,12708371.106692,11821257.130634,11271903.996045,6760356.444697,13029640.03063,"conf_17"
"37",30,12,1,2000,47843.083495,27140.11284,24584.473014,38744.271945,22991.514799,58648.549256,40808.327275,15349.149184,21814.759956,50006.810594,"conf_17"
"38",30,12,1,5000,23.752315,43.412821,0.691357,0.382633,1.9591,23.332924,82.658169,3.483753,4.964765,48.808605,"conf_17"
"39",30,12,1,10000,23.088734,43.029959,0.438955,0.000662,1.766148,22.29987,80.743048,3.301339,4.706693,47.681357,"conf_17"
"40",30,12,1,50000,5e-06,0.000208,0,0,0,4e-06,0.004597,0,0,0.00034,"conf_17"
"41",5,13,1,500,6.388892,18.320442,7.959572,5.308672,16.754574,5.084886,10.88226,4.595492,3.914547,6.583168,"conf_17"
"42",5,13,1,2000,0.004132,0.003364,0.001241,0.306006,5e-05,0.007708,0.005449,0.000599,0.003307,0.002474,"conf_17"
"43",5,13,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"44",5,13,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"45",5,13,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"46",30,13,1,500,814.470842,868.245663,742.60222,985.428005,971.470186,1090.530266,825.953595,549.621301,1013.018782,931.33048,"conf_17"
"47",30,13,1,2000,58.968612,76.163645,43.755081,69.822755,71.176377,59.774708,70.063,43.731401,70.615563,57.428184,"conf_17"
"48",30,13,1,5000,2.008528,5.873685,0.19676,0.792722,0.638231,0.282853,2.253989,0.485386,0.310219,0.288556,"conf_17"
"49",30,13,1,10000,1.785095,5.543373,0.094798,0.514091,0.337299,0.079296,1.960191,0.272405,0.060547,0.087833,"conf_17"
"50",30,13,1,50000,1.78508,5.543348,0.094793,0.514065,0.337277,0.079283,1.960161,0.272392,0.060529,0.087815,"conf_17"
"51",5,14,1,500,0.002285,0.001677,0.001003,0.003233,0.003561,0.001216,0.001971,0.003362,0.001599,0.002503,"conf_17"
"52",5,14,1,2000,0,1e-06,0,0,0,0,1e-06,1e-06,0,3e-06,"conf_17"
"53",5,14,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"54",5,14,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"55",5,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"56",30,14,1,500,8.306411,5.330405,8.032104,6.833817,8.403422,5.784819,5.321171,9.747907,5.02799,8.453003,"conf_17"
"57",30,14,1,2000,0.059301,0.078,0.061148,0.06956,0.069446,0.081503,0.049343,0.091349,0.029367,0.057843,"conf_17"
"58",30,14,1,5000,0.000885,0.001216,0.001511,0.001666,0.001571,0.001867,0.000993,0.001372,0.000805,0.001514,"conf_17"
"59",30,14,1,10000,0.000106,0.000185,0.000118,0.000113,0.000225,8e-05,0.00013,0.000145,6.5e-05,0.000105,"conf_17"
"60",30,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_17"
"61",5,15,1,500,3.661999,31.598069,17.235732,9.969348,6.23409,10.083701,11.090097,23.746357,20.578688,4.500586,"conf_17"
"62",5,15,1,2000,2.984877,8.969617,16.914203,9.94958,5.969749,9.94958,10.94454,3.98876,20.578688,2.984877,"conf_17"
"63",5,15,1,5000,2.984877,8.954621,16.914203,9.94958,5.969749,9.94958,10.94454,3.979836,2.98695,2.984877,"conf_17"
