"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0,0,0,0,0,0,0,0,0,0,"conf_18"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"6",30,1,1,500,3.386017,4.170712,3.531638,6.010815,3.792403,4.368067,6.676937,7.053321,4.215481,4.547918,"conf_18"
"7",30,1,1,2000,0.000141,0.000267,0.000246,0.000401,8.8e-05,0.000218,0.000444,0.000489,0.000319,0.000102,"conf_18"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"11",5,10,1,500,75.121678,76.706519,114.293903,129.301714,1249.964754,322.574501,84.308458,19.686364,222.015077,104.856181,"conf_18"
"12",5,10,1,2000,0,6e-06,0,0,0,1e-06,0,0,1e-06,0,"conf_18"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"16",30,10,1,500,298847.869543,224892.351455,379248.604242,221478.054551,202015.056394,360780.990118,244845.339813,322641.448111,318112.392017,172335.450305,"conf_18"
"17",30,10,1,2000,20317.988266,15650.656614,12628.544727,18127.150504,15657.91932,29997.165908,37230.111258,18119.492875,27894.578973,8249.424075,"conf_18"
"18",30,10,1,5000,3534.503801,4428.425349,3821.091876,3122.402518,3264.11367,7371.21438,3625.252875,2780.703389,3573.428982,2126.309382,"conf_18"
"19",30,10,1,10000,543.900628,526.444751,638.623464,732.33862,1011.281899,1015.966101,1270.051426,735.26556,1411.719763,585.190706,"conf_18"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"21",5,11,1,500,20.619217,13.137009,62.834155,29.249146,30.007212,36.996212,32.351807,6.690069,29.0484,10.701138,"conf_18"
"22",5,11,1,2000,0.553607,0.008211,0.176804,0.132206,0.216758,0.062486,0.029751,0.005219,0.547965,0.3053,"conf_18"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"26",30,11,1,500,149.281233,170.121786,178.482986,199.44385,148.385943,158.756689,173.987883,141.320526,165.922693,157.529297,"conf_18"
"27",30,11,1,2000,146.81063,166.530181,174.113094,196.73514,141.714335,155.018613,170.208678,136.941656,163.054443,154.374741,"conf_18"
"28",30,11,1,5000,96.913391,87.458305,76.098098,88.547632,90.492434,61.293567,92.557536,83.267736,71.048305,82.563101,"conf_18"
"29",30,11,1,10000,27.64966,22.389642,18.591734,27.040223,17.600193,11.33755,29.34045,27.074774,19.158031,16.403265,"conf_18"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"31",5,12,1,500,4.308415,1.141685,0.373192,0.777631,0.390434,3.839077,6.161025,0.336965,8.580811,20.432409,"conf_18"
"32",5,12,1,2000,0.292658,0.003275,6.9e-05,0.00062,0.014608,0.814299,0.749569,0.000529,0.594034,5.417833,"conf_18"
"33",5,12,1,5000,0,0,0,0,0,0,4e-06,0,0,0.001241,"conf_18"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"36",30,12,1,500,4427855.299887,2831963.088829,5044057.797857,2329572.86499,3398614.354315,3552516.817171,3079820.809679,3393744.486638,5543827.85624,4429915.645586,"conf_18"
"37",30,12,1,2000,146.008904,163.882091,183.705664,204.393669,138.142013,125.489321,207.641245,237.873438,226.477339,171.543957,"conf_18"
"38",30,12,1,5000,8.330899,13.481422,6.881663,0.181555,35.817279,4.912264,0.919738,16.190746,14.764718,17.881987,"conf_18"
"39",30,12,1,10000,4.141085,6.151648,3.104907,0.03485,18.475176,2.614455,0.41191,8.257314,7.771304,9.840676,"conf_18"
"40",30,12,1,50000,0,0,0,0,6e-06,0,0,0,0,0,"conf_18"
"41",5,13,1,500,0.276339,18.980475,1.250741,0.088398,24.531726,0.039194,5.038324,32.870014,5.125671,2.291995,"conf_18"
"42",5,13,1,2000,0.059791,0.000992,1.186862,0.021177,0.001313,0.01423,4.90915,0.003122,0.01089,0.233815,"conf_18"
"43",5,13,1,5000,0.059791,0,1.186862,0.021177,0,0.01423,0,0,0,0,"conf_18"
"44",5,13,1,10000,0.059791,0,1.186862,0.021177,0,0.01423,0,0,0,0,"conf_18"
"45",5,13,1,50000,0.059791,0,1.186862,0.021177,0,0.01423,0,0,0,0,"conf_18"
"46",30,13,1,500,581.82742,508.304359,597.204145,655.045129,715.926672,682.786841,682.709816,702.808021,536.277652,541.694333,"conf_18"
"47",30,13,1,2000,12.455857,12.644107,14.316236,8.359714,10.403931,19.794393,7.828589,12.625255,7.683131,13.111173,"conf_18"
"48",30,13,1,5000,2.922213,6.731339,3.817527,1.658167,0.674011,0.042172,1.024106,2.82086,0.348783,3.452467,"conf_18"
"49",30,13,1,10000,2.91901,6.729759,3.814671,1.657277,0.670653,0.033391,1.022656,2.817843,0.346663,3.450729,"conf_18"
"50",30,13,1,50000,2.91901,6.729759,3.814671,1.657277,0.670653,0.033391,1.022656,2.817843,0.346663,3.450729,"conf_18"
"51",5,14,1,500,0.000734,0.000705,0.001111,0.000319,0.000467,0.000912,0.001898,0.000326,0.000794,4e-04,"conf_18"
"52",5,14,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"53",5,14,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"54",5,14,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"55",5,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"56",30,14,1,500,2.134188,3.723241,5.84824,3.447036,3.032189,3.175257,4.010566,3.411273,3.110663,5.369557,"conf_18"
"57",30,14,1,2000,0.011127,0.011198,0.020741,0.014622,0.011227,0.01055,0.016613,0.014766,0.012622,0.012451,"conf_18"
"58",30,14,1,5000,0.000893,0.000639,0.000683,0.000591,0.000751,0.000747,0.000827,0.001074,0.000821,0.00079,"conf_18"
"59",30,14,1,10000,4.9e-05,8e-05,5.9e-05,7.6e-05,9.6e-05,5.8e-05,7.6e-05,9.4e-05,9.3e-05,0.000127,"conf_18"
"60",30,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_18"
"61",30,15,1,500,394.399651,350.108597,303.246547,304.133783,368.424882,352.503826,497.715671,316.468975,312.479102,439.099464,"conf_18"
"62",30,15,1,2000,373.653036,92.928147,298.830703,82.187251,109.558083,157.120744,258.866375,89.691532,98.923856,193.172557,"conf_18"
"63",30,15,1,5000,373.653036,82.591043,99.114618,74.626156,97.552129,129.362391,248.760355,86.565272,82.601035,181.088024,"conf_18"
"64",30,15,1,10000,224.62727,82.581324,59.697493,74.62157,96.938399,129.34405,248.737964,86.561246,82.58139,181.081142,"conf_18"
"65",30,15,1,50000,177.101486,82.581324,59.697448,74.62157,96.937939,129.34405,248.737945,86.561246,82.58139,181.081142,"conf_18"
"66",5,15,1,500,21.045745,24.897255,39.725171,36.829794,33.663808,34.835772,10.955383,22.367355,22.264227,9.956133,"conf_18"
"67",5,15,1,2000,10.94454,24.873865,39.725171,7.959667,14.924351,34.823283,10.944519,10.944519,9.949581,9.94958,"conf_18"
"68",5,15,1,5000,10.94454,24.873865,5.969749,7.959667,14.924351,22.284912,10.944519,10.944519,9.94958,9.94958,"conf_18"
"69",5,15,1,10000,10.94454,24.873865,5.969749,7.959667,14.924351,2.984877,10.944519,10.944519,9.94958,9.94958,"conf_18"
"70",5,15,1,50000,10.94454,6.964708,5.969749,7.959667,14.025309,2.984877,10.944519,10.944519,9.94958,9.94958,"conf_18"
"71",5,16,1,500,12.29205,0.826079,1.919522,0.434167,5.834293,4.275797,5.338424,2.096757,47.030053,0.729122,"conf_18"
"72",5,16,1,2000,12.250435,0.76273,1.741424,0.423331,5.709837,4.183783,5.231119,2.078692,1.905894,0.709126,"conf_18"
"73",5,16,1,5000,12.250435,0.76273,1.731188,0.423331,5.709837,4.183783,1.899736,2.051898,1.905894,0.709126,"conf_18"
"74",5,16,1,10000,12.250435,0.76273,1.731188,0.423331,5.709837,4.183783,1.899323,2.051898,1.905894,0.709126,"conf_18"
"75",5,16,1,50000,1.646135,0.76273,1.731188,0.423331,1.01014,0.13606,1.899323,1.266867,1.905894,0.709126,"conf_18"
"76",30,16,1,500,18.991725,23.826609,17.350817,19.038109,13.258507,16.557036,12.044701,17.789675,14.524534,18.168164,"conf_18"
"77",30,16,1,2000,7.148342,15.012726,5.003371,7.305424,5.738251,5.785659,3.379652,6.706683,3.978368,9.465061,"conf_18"
"78",30,16,1,5000,6.86713,14.606273,4.685811,6.946704,5.442242,5.314487,3.126857,6.32426,3.65444,9.144664,"conf_18"
"79",30,16,1,10000,6.866444,14.601798,4.682501,6.94248,5.440805,5.31339,3.12536,6.323932,3.652278,9.139156,"conf_18"
"80",30,16,1,50000,6.866444,14.59932,4.682497,6.942477,5.440699,5.313376,3.12536,6.323932,3.652275,9.139152,"conf_18"
"81",5,17,1,500,7.21834,2.319286,2.231933,1.526488,5.863643,0.09277,5.185311,5.240732,0.105928,3.202225,"conf_18"
"82",5,17,1,2000,0.997627,0.005036,2.222125,1.525596,4.026658,0.082583,5.008389,5.240732,0.047177,0.028116,"conf_18"
"83",5,17,1,5000,0.939713,0.00503,2.222125,0.181579,2.389263,0.082583,1.880518,0.081888,0.047176,0.027765,"conf_18"
"84",5,17,1,10000,0.939713,0.00503,0.326309,0.181447,2.389263,0.082583,0.031206,0.027906,0.045749,0.027765,"conf_18"
