"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0,0,0,0,0,0,0,0,0,0,"conf_272"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"6",30,1,1,500,3.547601,4.805237,5.649121,4.802113,5.859225,5.169336,8.009911,5.777688,4.779927,3.098196,"conf_272"
"7",30,1,1,2000,5.4e-05,8.7e-05,0.00017,0.000335,0.000235,0.000314,0.000192,0.000346,0.00017,8.8e-05,"conf_272"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"11",30,10,1,500,302505.981549,357427.292245,229034.860705,155131.835343,220242.542057,179594.144463,138871.444316,303443.929422,153409.268994,362814.121299,"conf_272"
"12",30,10,1,2000,11434.011247,22557.426477,13852.673391,16654.757498,23149.323044,18206.70987,30325.915906,22753.664493,21981.882469,11258.838425,"conf_272"
"13",30,10,1,5000,2173.406667,5039.172601,3705.28883,3474.17953,3912.152374,4335.866118,3421.854767,4574.043895,2758.38585,4038.081554,"conf_272"
"14",30,10,1,10000,783.297453,1585.002006,780.610297,1125.945321,1010.719945,678.127396,1084.956228,1321.04512,566.344982,900.273976,"conf_272"
"15",30,10,1,50000,0,5.7e-05,0,0.027107,0,0,0,0,0,0,"conf_272"
"16",5,10,1,500,106.151182,20.694847,511.124834,2388.309066,606.892943,79.073644,148.06534,90.987056,167.866206,129.909592,"conf_272"
"17",5,10,1,2000,0,0,4.011601,0.020336,2.30972,0,7.969984,0,0,0,"conf_272"
"18",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"19",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"20",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"21",5,11,1,500,19.586135,13.39408,21.827444,14.157413,20.686519,13.568432,19.237644,19.37289,16.351137,7.220966,"conf_272"
"22",5,11,1,2000,1.535062,2.397881,0.013756,0.498698,0.027702,0.360703,1.196059,0.161407,0.288256,0.024837,"conf_272"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"26",30,11,1,500,151.81634,178.569891,144.767991,138.235561,161.842041,148.31527,171.193406,160.721743,145.822458,148.458676,"conf_272"
"27",30,11,1,2000,149.180423,174.55997,142.095915,134.720695,158.032246,145.978085,168.518306,158.678921,144.424241,145.988557,"conf_272"
"28",30,11,1,5000,55.97111,80.279342,74.714973,48.071,72.901565,52.732032,77.75448,58.35225,54.515129,84.725474,"conf_272"
"29",30,11,1,10000,17.65217,17.982778,25.220611,26.992707,26.910712,14.625711,20.366829,16.676035,20.606065,20.256879,"conf_272"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"31",5,12,1,500,0.013614,0.114699,0.617052,2.377038,0.024766,1.056215,0.153843,0.771081,0.353359,2.173097,"conf_272"
"32",5,12,1,2000,4e-05,0.000347,0.000666,0.002673,3.7e-05,0.049692,0.001049,0.001456,0.008368,0.013641,"conf_272"
"33",5,12,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_272"
"36",30,12,1,500,4686002.800606,3028706.316248,4042076.96928,7187490.249865,4264032.633155,3812522.017938,3598069.00651,4752273.222066,2136269.656494,4359961.608771,"conf_272"
"37",30,12,1,2000,208.405589,305.490281,117.126868,729.279785,188.406129,73.280479,94.652693,86.865383,113.683368,214.460685,"conf_272"
"38",30,12,1,5000,0.049312,20.524799,4.094531,68.341385,35.877142,4.646178,5.852133,22.930812,3.044407,10.874862,"conf_272"
