"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,2.1e-05,4.4e-05,5.9e-05,2.7e-05,0.000147,1.1e-05,1.3e-05,2.6e-05,2.8e-05,8e-06,"conf_1081"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"6",30,1,1,500,4.561429,2.970535,3.943165,2.686702,4.234721,4.847192,3.749158,3.82702,6.428781,4.398552,"conf_1081"
"7",30,1,1,2000,0.000696,0.000438,0.000539,0.000543,0.000525,0.000543,0.000491,0.000516,0.001087,0.00054,"conf_1081"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"11",30,10,1,500,111939.058005,130787.009862,127383.52635,143268.955213,49785.495567,110773.878736,201944.026685,143618.789691,164090.40997,204668.365598,"conf_1081"
"12",30,10,1,2000,20480.313099,14109.260879,20965.109217,13710.356141,14308.321297,17990.936626,15482.838235,13324.967846,24323.228891,20727.690561,"conf_1081"
"13",30,10,1,5000,2572.241342,1927.556457,2666.113103,3386.374755,2506.827167,4007.91887,2548.544575,2812.973784,2852.370119,4162.230683,"conf_1081"
"14",30,10,1,10000,480.384605,582.415725,650.181806,513.708044,473.818559,986.524517,549.830367,627.823832,794.443883,1103.73817,"conf_1081"
"15",30,10,1,50000,0,0,0,0,0,0,0,6.529537,0,184.360259,"conf_1081"
"16",5,10,1,500,22979.391875,19.119695,4345.742131,2068.746784,289.185681,101.730794,3840.233228,49.226589,21.033398,0.864983,"conf_1081"
"17",5,10,1,2000,2.135757,0.508593,15.966854,0.008897,6.036474,1.034258,0.543098,0.077212,0.496264,0.001382,"conf_1081"
"18",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"19",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"20",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
"21",5,11,1,500,25.168782,33.638353,14.268366,29.657059,14.41202,3.999773,29.515883,13.357211,22.923329,19.335202,"conf_1081"
"22",5,11,1,2000,1.558025,4.340637,0.746761,0.229319,1.233122,0.44056,5.634756,3.233924,0.46453,2.537995,"conf_1081"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_1081"
