"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0,0,0,0,0,0,0,0,0,0,"conf_542"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"6",30,1,1,500,5.054866,3.327484,5.372711,5.808669,5.197981,5.447181,4.833069,6.114796,8.354763,4.587727,"conf_542"
"7",30,1,1,2000,0.000163,0.000287,0.000372,0.000237,0.000375,0.000364,0.000413,0.000226,0.000189,0.000254,"conf_542"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"11",5,10,1,500,173.993268,101.648169,225.378509,311.460837,89.067936,1157.313519,240.166045,79.89135,87.226764,267.732003,"conf_542"
"12",5,10,1,2000,0,0,0,0,0,0,0,8e-06,0,0.053065,"conf_542"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"16",30,10,1,500,219182.725448,272649.648075,239999.220471,257111.84286,213135.517303,104450.524402,151835.117194,244675.61167,340888.725203,195803.101873,"conf_542"
"17",30,10,1,2000,20646.877395,23603.036206,11259.350376,27419.46753,12856.621965,8397.84328,23887.721244,24120.036805,24365.777489,17062.998647,"conf_542"
"18",30,10,1,5000,1551.682315,3954.646129,4167.262235,8497.224306,1794.688354,1397.989388,1722.336138,1438.99243,4698.679852,2594.814226,"conf_542"
"19",30,10,1,10000,372.410759,1107.960583,524.97418,2000.438281,724.853594,294.817397,690.846964,484.630421,482.471146,364.258679,"conf_542"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"21",5,11,1,500,26.777545,13.958796,19.093332,17.449613,32.879238,13.816863,17.038821,33.865172,32.714099,36.726702,"conf_542"
"22",5,11,1,2000,0.002733,0.358623,0.823591,0.133084,0.660662,1.667806,0.860887,0.000842,0.842258,1.470944,"conf_542"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"26",30,11,1,500,161.518944,162.349578,168.732277,128.509605,179.026616,142.133601,135.898104,168.190754,173.699121,132.217373,"conf_542"
"27",30,11,1,2000,159.293724,158.966607,162.640666,125.96111,175.281342,140.118692,133.966835,163.942595,169.936607,128.973326,"conf_542"
"28",30,11,1,5000,87.115212,65.295715,66.632163,56.106466,54.557241,75.995076,57.3415,94.902245,112.416848,47.859031,"conf_542"
"29",30,11,1,10000,28.269747,15.229924,22.009103,13.631579,17.529381,11.89241,19.311101,24.90946,24.586532,12.917904,"conf_542"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"31",5,12,1,500,0.228196,0.08433,1.137993,4.124029,0.842209,0.194752,9.639197,14.656177,0.0364,0.078578,"conf_542"
"32",5,12,1,2000,0.000117,1.3e-05,0.001564,0.608073,0.001668,2e-04,0.465163,2.414479,0.000267,0.000212,"conf_542"
"33",5,12,1,5000,0,0,0,2e-06,0,0,0,0,0,0,"conf_542"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_542"
"36",30,12,1,500,3837803.353058,4038260.300022,3435383.254604,5230172.842649,4029357.539476,5092524.427938,2792568.04143,3528000.17882,5628939.352579,5236835.540676,"conf_542"
"37",30,12,1,2000,285.047458,150.62718,195.636525,508.332846,166.300176,401.211953,77.047023,114.685668,184.72626,226.188539,"conf_542"
"38",30,12,1,5000,15.319916,9.317991,1.506746,48.468913,0.504739,22.46681,2.218846,0.032142,3.600181,0.460404,"conf_542"
