"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0,0,0,0,0,0,0,0,0,0,"conf_540"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"6",30,1,1,500,4.553318,4.491111,4.375518,3.773142,4.759311,6.625761,4.366559,4.126864,7.261516,6.244313,"conf_540"
"7",30,1,1,2000,0.000105,0.000168,0.000155,0.000189,0.00029,0.000142,0.000118,0.000197,0.000171,0.00043,"conf_540"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"11",5,10,1,500,396.125162,224.82301,152.632496,8.904222,4.487079,11.647757,64.901598,149.762752,140.895828,18.622095,"conf_540"
"12",5,10,1,2000,0,0,2e-06,0,0,0,0,0,0,0,"conf_540"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"16",30,10,1,500,306673.126021,257623.611364,319000.848084,243501.907799,275228.41214,248481.769424,363825.585358,152637.896294,261253.345453,149536.593702,"conf_540"
"17",30,10,1,2000,24760.330189,35239.273856,31342.774443,50871.856677,27714.244746,20078.435345,19125.747,16015.297675,20260.290131,12929.919693,"conf_540"
"18",30,10,1,5000,4224.225641,5494.409372,5440.134352,6941.024186,2940.745605,4106.820098,6053.667164,4256.235288,4628.150569,2184.641018,"conf_540"
"19",30,10,1,10000,968.69286,1386.636802,1124.992052,654.376897,435.029605,1288.147856,1014.484574,949.991105,1206.58998,360.756839,"conf_540"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"21",5,11,1,500,23.10965,31.487505,27.038378,18.450112,11.021801,12.852613,9.971612,10.381832,17.582731,16.185759,"conf_540"
"22",5,11,1,2000,0.019362,0.040179,1.623808,2.719734,0.040252,0.636576,0.042817,1.076924,0.003651,0.051462,"conf_540"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"26",30,11,1,500,155.665616,159.461663,173.771872,153.502629,129.015622,178.239057,192.554301,157.9529,142.350466,186.781463,"conf_540"
"27",30,11,1,2000,152.312626,153.614436,170.760767,149.801507,127.291165,175.581721,187.264816,154.67592,139.468338,180.029848,"conf_540"
"28",30,11,1,5000,60.676743,70.600973,69.586498,86.8544,76.316964,82.05753,67.749837,62.870072,60.491171,80.352841,"conf_540"
"29",30,11,1,10000,13.948955,21.924082,18.508244,15.391321,16.358846,28.221505,15.722344,20.776372,14.387312,21.982629,"conf_540"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"31",5,12,1,500,1.037229,15.110167,0.928698,3.748324,0.23275,3.099322,2.941665,4.18166,6.105537,1.027704,"conf_540"
"32",5,12,1,2000,0.006207,1.114199,0.002641,0.566158,0.003932,0.297267,0.013901,0.060001,0.907074,0.050279,"conf_540"
"33",5,12,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"36",30,12,1,500,3329112.888125,3914578.563975,3955919.484075,2531162.90694,2529639.143274,3048893.699594,6216113.363414,3968718.428401,2342189.122041,3668115.898339,"conf_540"
"37",30,12,1,2000,317.423001,263.516167,288.445793,94.616849,141.364103,95.594796,130.263769,289.168691,203.765955,219.356023,"conf_540"
"38",30,12,1,5000,8.452814,1.309714,17.799227,0.957532,3.165996,0.001188,12.837046,2.25636,45.692118,0.091875,"conf_540"
"39",30,12,1,10000,4.234265,0.556921,9.157595,0.37631,1.250084,0.000363,7.456343,0.920196,22.828862,0.021581,"conf_540"
"40",30,12,1,50000,0,0,0,0,0,0,0,0,9.2e-05,0,"conf_540"
"41",5,13,1,500,10.836156,10.546324,11.396238,0.165224,6.936523,2.506198,22.137703,0.060559,0.219316,26.156168,"conf_540"
"42",5,13,1,2000,0.000139,9.9e-05,0.000323,0.111201,0.000313,0.059876,0.002755,0.004831,0.182411,0.000512,"conf_540"
"43",5,13,1,5000,0,0,0,0,0,0,0,0.004831,0.182411,0,"conf_540"
"44",5,13,1,10000,0,0,0,0,0,0,0,0.004831,0.182411,0,"conf_540"
"45",5,13,1,50000,0,0,0,0,0,0,0,0.004831,0.182411,0,"conf_540"
"46",30,13,1,500,528.859564,566.019585,709.134721,497.878186,610.256423,696.64354,611.751929,490.714119,483.019655,741.205127,"conf_540"
"47",30,13,1,2000,14.75511,15.609833,14.237932,25.597653,16.019608,11.990082,30.843186,8.977296,11.890014,23.604368,"conf_540"
"48",30,13,1,5000,2.965665,6.333193,5.513924,17.534552,5.463053,2.520692,25.260135,0.717746,4.20446,13.126646,"conf_540"
"49",30,13,1,10000,2.963144,6.330746,5.508917,17.532306,5.46162,2.518567,25.257727,0.714941,4.203747,13.122931,"conf_540"
"50",30,13,1,50000,2.963144,6.330746,5.508917,0.002532,5.46162,2.518567,0.001662,0.714941,4.203747,13.122931,"conf_540"
"51",5,14,1,500,0.000278,0.000422,0.000514,0.000263,0.000611,5.8e-05,0.000399,0.00013,0.00037,0.000743,"conf_540"
"52",5,14,1,2000,0,0,0,0,0,0,0,0,1e-06,0,"conf_540"
"53",5,14,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"54",5,14,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"55",5,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"56",30,14,1,500,3.278415,4.021379,2.640145,3.987159,7.177055,3.237866,3.16886,4.387278,5.097842,2.320133,"conf_540"
"57",30,14,1,2000,0.011741,0.01879,0.012444,0.009796,0.018483,0.014739,0.015038,0.012896,0.014078,0.011802,"conf_540"
"58",30,14,1,5000,0.000795,0.001007,0.000822,0.000612,0.000841,0.000893,0.000589,0.000759,0.000629,0.000711,"conf_540"
"59",30,14,1,10000,0.000107,0.000136,4.5e-05,6.8e-05,0.000111,7.1e-05,4.9e-05,3.9e-05,7.1e-05,6.9e-05,"conf_540"
"60",30,14,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_540"
"61",5,15,1,500,44.526597,6.986589,8.954897,24.284379,9.949657,6.96489,27.49102,11.170432,6.965977,28.63312,"conf_540"
"62",5,15,1,2000,31.778937,6.964708,8.954601,5.969749,9.94956,6.964708,5.969749,9.94958,6.964708,8.954622,"conf_540"
"63",5,15,1,5000,27.316514,6.964708,8.954601,5.969749,9.94956,6.964708,5.969749,9.94958,6.964708,8.954621,"conf_540"
"64",5,15,1,10000,20.906375,6.964708,8.954601,5.969749,9.94956,6.964708,5.969749,9.94958,6.964708,8.954621,"conf_540"
"65",5,15,1,50000,11.939478,6.964708,8.954601,5.969749,9.94956,6.964708,5.969749,9.94958,6.964708,8.954621,"conf_540"
