"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,3e-06,0,1e-06,1e-06,3e-06,2.2e-05,0.000375,0,5e-06,1.2e-05,"conf_814"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"6",30,1,1,500,7.19583,7.012671,9.724598,6.985762,8.714084,6.083543,4.945802,5.652883,6.668356,8.65508,"conf_814"
"7",30,1,1,2000,0.00105,0.000716,0.001296,0.000994,0.000755,0.001274,0.001981,0.000366,0.001362,0.00202,"conf_814"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"11",5,10,1,500,606.934044,4819.784625,2918.614463,228.884769,3070.616048,51.199195,119.058033,3615.417293,2245.975875,271.249515,"conf_814"
"12",5,10,1,2000,0,6e-06,0,0,6e-06,2.6e-05,5.7e-05,0,7e-06,4e-06,"conf_814"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_814"
"16",30,10,1,500,341852.224022,209802.317444,448036.909892,347292.618225,414705.476116,371194.028132,469064.906232,612470.219294,349926.01274,216323.201421,"conf_814"
"17",30,10,1,2000,40323.037263,28625.776686,71482.015516,38209.2301,34593.796096,90405.442057,32786.252651,34545.101404,54819.978597,29317.398684,"conf_814"
"18",30,10,1,5000,3553.192908,6855.365837,10098.935901,5402.136192,8519.868756,7942.071593,7397.437628,7406.410463,7525.977894,5911.173011,"conf_814"
"19",30,10,1,10000,972.912809,1718.619899,3134.874108,752.471188,1747.261483,1095.407719,998.622957,1001.597645,1145.975389,851.217358,"conf_814"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_814"
