"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,6.3e-05,6.1e-05,1.5e-05,4.6e-05,1.8e-05,2e-05,8.4e-05,0.000103,2.3e-05,3.6e-05,"conf_815"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"6",30,1,1,500,5.033776,5.303608,5.148999,6.167441,4.412541,3.0537,5.672399,8.288597,3.868167,5.516168,"conf_815"
"7",30,1,1,2000,0.001117,0.001383,0.000546,0.000818,0.000476,0.000959,0.000767,0.001471,0.000557,0.001257,"conf_815"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"11",30,10,1,500,165515.532874,178009.245038,126931.913731,125162.95072,282042.745154,178843.734363,302288.802739,206556.744014,272403.315689,170837.88454,"conf_815"
"12",30,10,1,2000,17120.275797,14924.080291,14373.255868,20380.100303,32708.091178,33585.856113,9458.386111,19856.255555,21756.237867,35467.46574,"conf_815"
"13",30,10,1,5000,5601.621421,2785.865909,2297.392889,3027.106914,5318.333756,6026.234596,2867.4901,2293.027613,6764.14486,5243.509902,"conf_815"
"14",30,10,1,10000,1123.882276,667.074659,371.345206,872.395971,1755.811965,1318.472416,833.93222,570.080061,2452.460675,418.958958,"conf_815"
"15",30,10,1,50000,8.604918,0,0,0,0,95.290809,0,0,141.779975,229.266697,"conf_815"
"16",5,10,1,500,5578.814813,840.355501,1568.626621,4426.2286,9807.087032,346.135524,1557.954342,1587.109735,9.397241,228.53471,"conf_815"
"17",5,10,1,2000,0.001283,226.942437,8.4e-05,25.420303,0.300322,0.649529,0.028221,1.138989,3.5e-05,0.011091,"conf_815"
"18",5,10,1,5000,0,15.047855,0,15.322885,0,0,0,0,0,0,"conf_815"
"19",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_815"
"20",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_815"
