"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"1",5,1,1,500,0.000146,6.1e-05,7.3e-05,2.5e-05,0.000208,0.00014,6.7e-05,0.000202,0.000134,0.000222,"conf_543"
"2",5,1,1,2000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"3",5,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"4",5,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"5",5,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"6",30,1,1,500,13.83057,18.650524,13.552034,8.726131,11.787775,7.955321,10.961988,11.170709,12.620882,11.009297,"conf_543"
"7",30,1,1,2000,0.021052,0.037608,0.023555,0.028975,0.020291,0.022104,0.020553,0.031639,0.042646,0.030127,"conf_543"
"8",30,1,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"9",30,1,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"10",30,1,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"11",5,10,1,500,368.255361,1967.91999,31.632529,2086.069703,508.747204,30.876349,110.046288,31.58146,261.097309,3055.772159,"conf_543"
"12",5,10,1,2000,4.605795,0.000267,1.2e-05,3.6e-05,0.000175,5e-06,2.1e-05,0.210675,0.008951,0.000172,"conf_543"
"13",5,10,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"16",30,10,1,500,421808.417468,341848.589596,224531.833055,134385.572841,264426.35463,173440.598865,196301.153153,270056.106176,525624.702301,190587.263693,"conf_543"
"17",30,10,1,2000,22524.868742,35475.926109,25480.068364,17904.129497,19402.297447,28793.373514,14705.725748,14293.534705,21004.159713,35436.425571,"conf_543"
"18",30,10,1,5000,4072.390967,4816.83114,1496.320968,4528.560161,2593.090091,2288.322771,3564.770195,3986.144964,2883.889517,7230.578227,"conf_543"
"19",30,10,1,10000,458.880118,1189.258664,390.102153,1116.935297,559.857867,556.303485,556.49803,978.024538,312.24733,4177.8898,"conf_543"
"20",30,10,1,50000,0,0,0,0.081968,0,0,1e-06,0,0,1e-06,"conf_543"
"21",5,11,1,500,38.664207,24.670688,2.649576,15.373226,19.946939,23.726235,14.754151,17.788517,31.409359,7.729238,"conf_543"
"22",5,11,1,2000,2.674542,0.001677,0.156536,2.502273,0.353015,0.110812,3.302288,0.101435,1.556755,0.000622,"conf_543"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,"conf_543"
"26",30,11,1,500,165.717061,165.59667,173.285808,146.739956,169.878272,165.612747,144.727752,161.008057,161.23619,160.316914,"conf_543"
"27",30,11,1,2000,163.691643,163.565497,168.066771,144.026309,165.344199,163.357997,140.57833,158.664603,156.569213,157.803609,"conf_543"
"28",30,11,1,5000,78.029642,68.763922,86.352566,65.425188,66.196872,49.84325,47.125715,54.303795,54.715922,74.10655,"conf_543"
